epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,544.581,0.60958,0.44921,0.99203,0.99175,0.66667,0.66333,0.60544,0.45839,0.28781,0.9413,0.00118284,0.00118284,0.00118284
176,547.58,0.56824,0.41647,0.9628,0.98938,0.66667,0.66333,0.61522,0.44591,0.29901,0.94025,0.00118143,0.00118143,0.00118143
177,550.586,0.57367,0.42472,0.98038,0.97374,0.66295,0.66333,0.60534,0.46008,0.43505,0.92922,0.00118001,0.00118001,0.00118001
178,553.614,0.58034,0.43087,0.97289,0.99427,0.66667,0.66333,0.60387,0.46419,0.30792,0.92901,0.0011786,0.0011786,0.0011786
179,556.631,0.55738,0.39456,0.95132,0.99479,0.66667,0.66333,0.60054,0.49256,0.33274,0.93248,0.00117718,0.00117718,0.00117718
180,559.698,0.5641,0.40054,0.9623,0.99442,0.66667,0.66333,0.6029,0.48843,0.3298,0.93427,0.00117577,0.00117577,0.00117577
181,562.744,0.5649,0.39431,0.96511,0.99604,0.66667,0.66333,0.60085,0.48036,0.29166,0.94696,0.00117435,0.00117435,0.00117435
182,565.816,0.59989,0.40252,0.97594,0.99527,0.66667,0.66333,0.60387,0.48106,0.28475,0.9472,0.00117294,0.00117294,0.00117294
183,568.964,0.56284,0.40032,0.96772,0.99439,0.66667,0.66333,0.59944,0.46835,0.30356,0.94543,0.00117152,0.00117152,0.00117152
184,571.967,0.56326,0.41144,0.94736,0.99314,0.66667,0.66333,0.58742,0.50933,0.37565,0.9766,0.00117011,0.00117011,0.00117011
185,574.981,0.56325,0.39419,0.95852,0.99502,0.66667,0.66333,0.5999,0.47795,0.33131,0.95102,0.00116869,0.00116869,0.00116869
186,578.155,0.56632,0.39829,0.97639,0.99575,0.66667,0.66333,0.61391,0.44194,0.2738,0.92405,0.00116728,0.00116728,0.00116728
187,581.212,0.57966,0.40557,0.96615,0.996,0.66667,0.66333,0.62547,0.43401,0.2689,0.92467,0.00116586,0.00116586,0.00116586
188,584.253,0.54801,0.39947,0.95911,0.99494,0.66667,0.66333,0.62062,0.40974,0.25573,0.91397,0.00116445,0.00116445,0.00116445
189,587.316,0.58898,0.42376,0.98208,0.99448,0.66667,0.66333,0.6208,0.40869,0.28529,0.91314,0.00116303,0.00116303,0.00116303
190,590.356,0.60174,0.43062,0.9735,0.99502,0.66667,0.66333,0.61841,0.41836,0.32161,0.92175,0.00116162,0.00116162,0.00116162
191,593.583,0.53579,0.38491,0.95849,0.99532,0.66667,0.66333,0.63058,0.40859,0.31853,0.91244,0.00116021,0.00116021,0.00116021
192,596.777,0.55063,0.38309,0.97049,0.99551,0.66667,0.66333,0.62533,0.42101,0.2826,0.92074,0.00115879,0.00115879,0.00115879
193,600.021,0.57253,0.41479,0.97344,0.99463,0.66667,0.66333,0.60522,0.44305,0.26215,0.92857,0.00115738,0.00115738,0.00115738
194,603.14,0.59433,0.40322,1.00344,0.99519,0.66667,0.66333,0.61461,0.43151,0.29743,0.92568,0.00115596,0.00115596,0.00115596
195,606.32,0.5803,0.40483,0.97116,0.99568,0.66667,0.66333,0.611,0.44466,0.28781,0.93244,0.00115455,0.00115455,0.00115455
196,609.434,0.51445,0.37409,0.9551,0.99491,0.66667,0.66333,0.61813,0.42057,0.25944,0.92204,0.00115313,0.00115313,0.00115313
197,612.48,0.50036,0.37808,0.96239,0.99437,0.66667,0.66333,0.62227,0.42252,0.27147,0.92115,0.00115172,0.00115172,0.00115172
198,615.548,0.54261,0.39478,0.98236,0.9953,0.66667,0.66333,0.62242,0.41733,0.26197,0.91435,0.0011503,0.0011503,0.0011503
199,618.66,0.52298,0.38244,0.94283,0.99646,0.66667,0.66333,0.61982,0.43383,0.27596,0.92849,0.00114889,0.00114889,0.00114889
200,621.75,0.53803,0.38938,0.95838,0.9954,0.66667,0.66333,0.63131,0.41929,0.28687,0.92268,0.00114747,0.00114747,0.00114747
201,625.07,0.53893,0.3779,0.96703,0.99321,0.66667,0.66333,0.62368,0.40134,0.27981,0.91117,0.00114606,0.00114606,0.00114606
202,628.258,0.51754,0.37127,0.94327,0.99066,0.66667,0.66333,0.61789,0.39921,0.27659,0.91267,0.00114464,0.00114464,0.00114464
203,631.411,0.55075,0.38549,0.96856,0.99017,0.66667,0.66333,0.62717,0.40418,0.29237,0.92075,0.00114323,0.00114323,0.00114323
204,634.922,0.54491,0.39271,0.96961,0.9828,0.66667,0.66333,0.62143,0.39595,0.28428,0.91593,0.00114181,0.00114181,0.00114181
205,638.013,0.56822,0.39127,0.97806,0.99308,0.66667,0.66333,0.6169,0.43729,0.29821,0.9251,0.0011404,0.0011404,0.0011404
206,641.28,0.56531,0.40323,0.97335,0.99409,0.66667,0.66333,0.61099,0.4322,0.27994,0.91769,0.00113898,0.00113898,0.00113898
207,644.394,0.54825,0.39081,0.96771,0.99451,0.66667,0.66333,0.61193,0.46178,0.28609,0.931,0.00113757,0.00113757,0.00113757
208,647.538,0.54237,0.38419,0.9435,0.99428,0.66667,0.66333,0.60052,0.45318,0.2817,0.93709,0.00113616,0.00113616,0.00113616
209,650.6,0.53527,0.36062,0.93932,0.99404,0.66667,0.66333,0.61795,0.42435,0.26873,0.92374,0.00113474,0.00113474,0.00113474
210,653.634,0.55605,0.40902,0.97273,0.9933,0.66667,0.66333,0.6239,0.40141,0.27182,0.91319,0.00113333,0.00113333,0.00113333
211,656.611,0.52612,0.38068,0.95542,0.99467,0.66667,0.66333,0.62891,0.40473,0.25442,0.91033,0.00113191,0.00113191,0.00113191
212,659.705,0.5229,0.37843,0.93289,0.99211,0.66667,0.66333,0.62344,0.40234,0.272,0.90922,0.0011305,0.0011305,0.0011305
213,662.77,0.53911,0.38358,0.95945,0.99007,0.66667,0.66333,0.61733,0.4344,0.29694,0.92681,0.00112908,0.00112908,0.00112908
214,666.174,0.57122,0.42163,0.97819,0.99141,0.66667,0.66333,0.61277,0.46474,0.30552,0.94853,0.00112767,0.00112767,0.00112767
215,669.29,0.56187,0.37727,0.95995,0.9945,0.66667,0.66333,0.60885,0.44239,0.31594,0.92603,0.00112625,0.00112625,0.00112625
216,672.582,0.52891,0.37738,0.94705,0.99477,0.66667,0.66333,0.61537,0.43494,0.2985,0.92091,0.00112484,0.00112484,0.00112484
217,675.613,0.55694,0.37716,0.96988,0.99468,0.66667,0.66333,0.62767,0.40498,0.29487,0.91573,0.00112342,0.00112342,0.00112342
218,678.893,0.58186,0.4022,0.96635,0.99498,0.66667,0.66333,0.62236,0.41597,0.30058,0.91545,0.00112201,0.00112201,0.00112201
219,682.003,0.56286,0.38424,0.94765,0.99568,0.66667,0.66333,0.61926,0.41779,0.2924,0.91575,0.00112059,0.00112059,0.00112059
220,685.426,0.55625,0.37952,0.94783,0.9944,0.66667,0.66333,0.62255,0.40154,0.27786,0.91263,0.00111918,0.00111918,0.00111918
221,688.731,0.54322,0.3964,0.97425,0.99243,0.66667,0.66333,0.61747,0.42838,0.27608,0.9238,0.00111776,0.00111776,0.00111776
222,691.917,0.53059,0.36971,0.94547,0.99343,0.66667,0.66333,0.60901,0.46842,0.28048,0.92677,0.00111635,0.00111635,0.00111635
223,695.546,0.54945,0.38053,0.96152,0.99469,0.66667,0.66333,0.59907,0.48236,0.28439,0.93388,0.00111493,0.00111493,0.00111493
224,698.965,0.51107,0.35935,0.94697,0.99409,0.66667,0.66333,0.6108,0.42807,0.24948,0.93127,0.00111352,0.00111352,0.00111352
225,702.338,0.51904,0.37365,0.93201,0.99364,0.66667,0.66333,0.61349,0.42676,0.27909,0.91933,0.0011121,0.0011121,0.0011121
226,705.991,0.56834,0.40282,0.96479,0.99511,0.66667,0.66333,0.63195,0.39415,0.37448,0.90914,0.00111069,0.00111069,0.00111069
227,709.119,0.54864,0.38398,0.96024,0.99623,0.66667,0.66333,0.62134,0.41619,0.31228,0.92302,0.00110928,0.00110928,0.00110928
228,712.384,0.50689,0.36052,0.93501,0.99373,0.66667,0.66333,0.62282,0.42465,0.27223,0.92864,0.00110786,0.00110786,0.00110786
229,715.646,0.52668,0.38071,0.93864,0.99104,0.66667,0.66333,0.61477,0.4179,0.27243,0.9253,0.00110645,0.00110645,0.00110645
230,718.934,0.50545,0.38179,0.93198,0.99328,0.66667,0.66333,0.60037,0.42951,0.29562,0.92397,0.00110503,0.00110503,0.00110503
231,722.341,0.54513,0.3692,0.93588,0.99312,0.66667,0.66333,0.62058,0.40899,0.34905,0.91465,0.00110362,0.00110362,0.00110362
232,725.896,0.53301,0.38589,0.94492,0.99228,0.66667,0.66333,0.62826,0.40154,0.34036,0.92084,0.0011022,0.0011022,0.0011022
233,729.279,0.54174,0.38325,0.96665,0.98947,0.66667,0.66333,0.62545,0.41434,0.31791,0.92238,0.00110079,0.00110079,0.00110079
234,732.425,0.52937,0.38485,0.95028,0.98404,0.6662,0.66333,0.62919,0.41677,0.31274,0.91465,0.00109937,0.00109937,0.00109937
235,735.553,0.51435,0.3718,0.94508,0.98249,0.66562,0.66333,0.6122,0.43802,0.32882,0.9146,0.00109796,0.00109796,0.00109796
236,738.853,0.48898,0.35959,0.92559,0.99174,0.66667,0.66333,0.62341,0.41384,0.31082,0.91364,0.00109654,0.00109654,0.00109654
237,742.001,0.51963,0.37245,0.92558,0.99241,0.66667,0.66333,0.63621,0.41733,0.3104,0.91201,0.00109513,0.00109513,0.00109513
238,745.327,0.50988,0.3651,0.94807,0.98747,0.66667,0.66333,0.62474,0.39775,0.31372,0.906,0.00109371,0.00109371,0.00109371
239,748.418,0.54278,0.39011,0.96837,0.98621,0.66667,0.66333,0.62605,0.4076,0.32191,0.91386,0.0010923,0.0010923,0.0010923
240,751.7,0.49779,0.35864,0.92503,0.98932,0.66667,0.66333,0.60732,0.44691,0.30925,0.92957,0.00109088,0.00109088,0.00109088
241,754.787,0.51486,0.36102,0.93575,0.9943,0.66667,0.66333,0.61694,0.4443,0.28231,0.92328,0.00108947,0.00108947,0.00108947
242,758.431,0.52777,0.37361,0.96445,0.99525,0.66667,0.66333,0.60069,0.48062,0.28384,0.94834,0.00108805,0.00108805,0.00108805
243,761.833,0.5139,0.35978,0.94275,0.99476,0.66667,0.66333,0.60282,0.4476,0.28567,0.93784,0.00108664,0.00108664,0.00108664
244,764.94,0.52843,0.37403,0.9593,0.99487,0.66667,0.66333,0.61981,0.41236,0.26564,0.91432,0.00108523,0.00108523,0.00108523
245,768.053,0.54303,0.35941,0.93792,0.99491,0.66667,0.66333,0.62276,0.40957,0.26395,0.90913,0.00108381,0.00108381,0.00108381
246,771.269,0.54001,0.35685,0.95526,0.98878,0.66667,0.66333,0.62433,0.38915,0.26228,0.90103,0.0010824,0.0010824,0.0010824
247,774.495,0.52148,0.36234,0.95266,0.9935,0.66667,0.66333,0.63277,0.42032,0.32224,0.91511,0.00108098,0.00108098,0.00108098
248,777.727,0.53847,0.38326,0.95041,0.65018,0.66487,0.66333,0.61216,0.46131,0.36833,0.94373,0.00107957,0.00107957,0.00107957
249,780.805,0.57625,0.37294,0.97315,0.98761,0.6661,0.66333,0.59617,0.49707,0.33945,0.96358,0.00107815,0.00107815,0.00107815
250,783.943,0.54516,0.35308,0.95826,0.98677,0.66538,0.66333,0.61632,0.40129,0.30603,0.90803,0.00107674,0.00107674,0.00107674
251,787.026,0.56821,0.38516,0.95635,0.99082,0.66667,0.66333,0.6145,0.41663,0.29139,0.91063,0.00107532,0.00107532,0.00107532
252,790.21,0.53701,0.38887,0.94776,0.99404,0.66667,0.66333,0.6188,0.40278,0.30634,0.90834,0.00107391,0.00107391,0.00107391
253,793.239,0.51733,0.35604,0.94085,0.99453,0.66667,0.66333,0.61912,0.40031,0.28794,0.9065,0.00107249,0.00107249,0.00107249
254,796.365,0.49734,0.37136,0.94636,0.99523,0.66667,0.66333,0.61444,0.42844,0.28726,0.91846,0.00107108,0.00107108,0.00107108
255,799.717,0.50841,0.36329,0.94028,0.99397,0.66667,0.66333,0.61393,0.41415,0.29004,0.90625,0.00106966,0.00106966,0.00106966
256,803.138,0.50884,0.3777,0.9644,0.99301,0.66667,0.66333,0.61983,0.40037,0.26651,0.90103,0.00106825,0.00106825,0.00106825
257,806.369,0.47543,0.34017,0.91023,0.99002,0.66667,0.66333,0.62304,0.39598,0.27324,0.90327,0.00106683,0.00106683,0.00106683
258,809.639,0.482,0.35044,0.94176,0.98677,0.66667,0.66333,0.61204,0.42896,0.28214,0.91571,0.00106542,0.00106542,0.00106542
259,812.784,0.49382,0.34905,0.94646,0.98852,0.66667,0.66333,0.61458,0.42759,0.2834,0.91433,0.001064,0.001064,0.001064
260,816,0.49189,0.34692,0.9372,0.99513,0.66667,0.66333,0.61813,0.42733,0.26846,0.91551,0.00106259,0.00106259,0.00106259
261,819.485,0.50052,0.35754,0.91237,0.99464,0.66667,0.66333,0.62165,0.43284,0.26086,0.92972,0.00106118,0.00106118,0.00106118
262,822.552,0.53276,0.37288,0.95753,0.99399,0.66667,0.66333,0.61033,0.45651,0.31094,0.93635,0.00105976,0.00105976,0.00105976
263,825.673,0.4758,0.34362,0.9168,0.99623,0.66667,0.66333,0.62639,0.43216,0.2736,0.9265,0.00105835,0.00105835,0.00105835
264,828.784,0.49652,0.35221,0.93155,0.98949,0.66667,0.66333,0.61959,0.43118,0.28883,0.9266,0.00105693,0.00105693,0.00105693
265,831.929,0.49788,0.3447,0.92159,0.98798,0.66667,0.66333,0.61059,0.42832,0.29288,0.92571,0.00105552,0.00105552,0.00105552
266,835.224,0.5277,0.36246,0.96141,0.98904,0.66667,0.66333,0.62245,0.42151,0.2931,0.92113,0.0010541,0.0010541,0.0010541
267,838.333,0.51671,0.36673,0.94038,0.99239,0.66667,0.66333,0.62347,0.42656,0.27656,0.93842,0.00105269,0.00105269,0.00105269
268,841.558,0.49571,0.34714,0.92054,0.9939,0.66667,0.66333,0.62103,0.42036,0.2694,0.92117,0.00105127,0.00105127,0.00105127
269,844.637,0.49982,0.35287,0.92749,0.99332,0.66667,0.66333,0.6221,0.4078,0.26372,0.91726,0.00104986,0.00104986,0.00104986
270,848.129,0.50907,0.35021,0.93982,0.99363,0.66667,0.66333,0.62737,0.41943,0.2704,0.90815,0.00104844,0.00104844,0.00104844
271,851.428,0.51337,0.36056,0.93895,0.99547,0.66667,0.66333,0.61918,0.42538,0.26116,0.90605,0.00104703,0.00104703,0.00104703
272,854.584,0.47312,0.34155,0.92267,0.995,0.66667,0.66333,0.61167,0.47272,0.2739,0.93853,0.00104561,0.00104561,0.00104561
273,857.681,0.51551,0.34953,0.93959,0.99473,0.66667,0.66333,0.61453,0.47552,0.2866,0.9431,0.0010442,0.0010442,0.0010442
274,860.795,0.53856,0.3838,0.96141,0.99042,0.66667,0.66333,0.61772,0.42895,0.30167,0.92554,0.00104278,0.00104278,0.00104278
275,863.812,0.55122,0.37478,0.9593,0.65521,0.66667,0.66333,0.61502,0.43427,0.30247,0.91921,0.00104137,0.00104137,0.00104137
276,866.929,0.50651,0.34817,0.93339,0.98767,0.66667,0.66333,0.61285,0.4458,0.31044,0.93416,0.00103995,0.00103995,0.00103995
277,869.895,0.50355,0.34717,0.94933,0.98831,0.66667,0.66333,0.63306,0.37794,0.2842,0.90141,0.00103854,0.00103854,0.00103854
278,873.009,0.51644,0.35184,0.95861,0.98565,0.66667,0.66333,0.62198,0.39981,0.29665,0.89552,0.00103713,0.00103713,0.00103713
279,876.155,0.50503,0.37572,0.95308,0.98958,0.66667,0.66333,0.62373,0.41536,0.28447,0.90173,0.00103571,0.00103571,0.00103571
280,879.353,0.48834,0.34064,0.93615,0.98641,0.66667,0.66333,0.62545,0.38084,0.32625,0.89344,0.0010343,0.0010343,0.0010343
281,882.413,0.47808,0.33951,0.9423,0.99032,0.66667,0.66333,0.62153,0.39534,0.30947,0.90162,0.00103288,0.00103288,0.00103288
282,885.709,0.49499,0.35243,0.93653,0.99298,0.66667,0.66333,0.62301,0.41032,0.29503,0.91742,0.00103147,0.00103147,0.00103147
283,888.818,0.5076,0.36083,0.94401,0.99428,0.66667,0.66333,0.63266,0.39331,0.27877,0.91278,0.00103005,0.00103005,0.00103005
284,891.891,0.46216,0.33553,0.92371,0.99419,0.66667,0.66333,0.62467,0.43265,0.28904,0.92944,0.00102864,0.00102864,0.00102864
285,894.928,0.48989,0.3611,0.94285,0.9938,0.66667,0.66333,0.6188,0.44974,0.28695,0.92937,0.00102722,0.00102722,0.00102722
286,898.024,0.51884,0.36101,0.9479,0.99271,0.66667,0.66333,0.61991,0.43065,0.2927,0.91346,0.00102581,0.00102581,0.00102581
287,901.134,0.49943,0.34791,0.95624,0.99132,0.66667,0.6658,0.61301,0.46259,0.31354,0.92722,0.00102439,0.00102439,0.00102439
288,904.181,0.46968,0.33937,0.92947,0.98308,0.66667,0.66444,0.61869,0.40167,0.30871,0.90568,0.00102298,0.00102298,0.00102298
289,907.164,0.48246,0.33658,0.93782,0.65439,0.66667,0.66333,0.62619,0.39186,0.30652,0.90285,0.00102156,0.00102156,0.00102156
290,910.356,0.46012,0.33399,0.90911,0.98946,0.66667,0.66333,0.61196,0.47036,0.29021,0.93494,0.00102015,0.00102015,0.00102015
291,913.326,0.49403,0.34209,0.92007,0.9921,0.66667,0.66333,0.62358,0.4206,0.27678,0.91154,0.00101873,0.00101873,0.00101873
292,916.413,0.50228,0.34787,0.9295,0.98807,0.66667,0.66333,0.6386,0.36764,0.27975,0.89215,0.00101732,0.00101732,0.00101732
293,919.376,0.5033,0.33636,0.93027,0.98713,0.66667,0.66333,0.62647,0.41037,0.30925,0.91293,0.0010159,0.0010159,0.0010159
294,922.451,0.48695,0.33757,0.94273,0.9882,0.66667,0.66333,0.62536,0.42264,0.28253,0.93373,0.00101449,0.00101449,0.00101449
295,925.455,0.46603,0.33907,0.92133,0.98648,0.66667,0.66333,0.62149,0.40886,0.25284,0.93582,0.00101308,0.00101308,0.00101308
296,928.496,0.48344,0.34624,0.93598,0.98262,0.66578,0.66333,0.63109,0.39288,0.27837,0.91137,0.00101166,0.00101166,0.00101166
297,931.792,0.47426,0.33837,0.93722,0.98578,0.66661,0.66333,0.62154,0.40412,0.26216,0.91882,0.00101025,0.00101025,0.00101025
298,935.133,0.47869,0.32972,0.92932,0.99594,0.66667,0.66333,0.61426,0.43187,0.24931,0.93001,0.00100883,0.00100883,0.00100883
299,938.232,0.51278,0.35939,0.94513,0.99458,0.66667,0.66333,0.61724,0.44698,0.26273,0.92967,0.00100742,0.00100742,0.00100742
300,941.55,0.49192,0.35578,0.93651,0.99438,0.66667,0.66333,0.62149,0.4201,0.27205,0.91333,0.001006,0.001006,0.001006
301,944.731,0.50791,0.35998,0.94245,0.99497,0.66667,0.66333,0.62021,0.40531,0.25958,0.90359,0.00100459,0.00100459,0.00100459
302,947.778,0.47905,0.35055,0.95356,0.99529,0.66667,0.66333,0.6218,0.40467,0.26295,0.90506,0.00100317,0.00100317,0.00100317
303,950.859,0.46683,0.32486,0.92309,0.99257,0.66667,0.66333,0.62866,0.37744,0.25397,0.89604,0.00100176,0.00100176,0.00100176
304,954.016,0.44521,0.31919,0.91696,0.9835,0.66667,0.66333,0.62968,0.39889,0.2977,0.90493,0.00100034,0.00100034,0.00100034
305,957.189,0.48824,0.35646,0.9273,0.64823,0.6652,0.66333,0.62995,0.40475,0.31091,0.90656,0.000998928,0.000998928,0.000998928
306,960.288,0.48835,0.34689,0.93242,0.99838,0.66667,0.66333,0.62713,0.39209,0.2702,0.91744,0.000997513,0.000997513,0.000997513
307,963.539,0.4804,0.34044,0.92379,0.99554,0.66667,0.66333,0.62441,0.40027,0.258,0.91768,0.000996099,0.000996099,0.000996099
308,966.8,0.46786,0.32615,0.93004,0.9957,0.66667,0.66333,0.62372,0.40963,0.2527,0.90568,0.000994684,0.000994684,0.000994684
309,970.053,0.46287,0.34497,0.91029,0.99508,0.66667,0.66333,0.61559,0.41608,0.24446,0.9047,0.000993269,0.000993269,0.000993269
310,973.138,0.47381,0.3412,0.93676,0.994,0.66667,0.66333,0.61496,0.41873,0.27151,0.90176,0.000991855,0.000991855,0.000991855
311,976.236,0.45505,0.31306,0.90617,0.99322,0.66667,0.66333,0.6292,0.38694,0.26174,0.8897,0.00099044,0.00099044,0.00099044
312,979.314,0.45664,0.33519,0.92057,0.99184,0.66667,0.66333,0.63424,0.3802,0.26592,0.88946,0.000989025,0.000989025,0.000989025
313,982.524,0.44954,0.3253,0.89855,0.98733,0.66667,0.66333,0.63192,0.41319,0.29989,0.9027,0.00098761,0.00098761,0.00098761
314,985.742,0.48106,0.32529,0.92276,0.98888,0.66667,0.66333,0.62175,0.40815,0.28418,0.89847,0.000986196,0.000986196,0.000986196
315,989.073,0.44116,0.3136,0.92223,0.99064,0.66667,0.66333,0.61708,0.4023,0.26157,0.898,0.000984781,0.000984781,0.000984781
316,992.211,0.48382,0.33068,0.93872,0.9909,0.66667,0.66333,0.62384,0.43532,0.28633,0.92405,0.000983366,0.000983366,0.000983366
317,995.294,0.4646,0.31232,0.92315,0.98948,0.66667,0.66333,0.62326,0.39693,0.27148,0.90658,0.000981952,0.000981952,0.000981952
318,998.451,0.46504,0.33551,0.9157,0.98984,0.66667,0.66333,0.62787,0.4433,0.30836,0.92352,0.000980537,0.000980537,0.000980537
319,1001.49,0.46458,0.33385,0.93242,0.99167,0.66667,0.66333,0.62508,0.445,0.34638,0.91817,0.000979122,0.000979122,0.000979122
320,1004.53,0.44932,0.33231,0.91355,0.99184,0.66667,0.66333,0.61513,0.41127,0.2992,0.90823,0.000977708,0.000977708,0.000977708
321,1007.62,0.45254,0.32222,0.90875,0.99431,0.66667,0.66333,0.62489,0.38178,0.26101,0.8964,0.000976293,0.000976293,0.000976293
322,1010.71,0.46792,0.34129,0.94506,0.99412,0.66667,0.66333,0.62225,0.39015,0.25065,0.89632,0.000974878,0.000974878,0.000974878
323,1013.84,0.47384,0.32618,0.93627,0.99405,0.66667,0.66333,0.62553,0.40585,0.25146,0.89408,0.000973463,0.000973463,0.000973463
324,1017.12,0.4506,0.30897,0.92851,0.99501,0.66667,0.66333,0.62507,0.4068,0.24885,0.89836,0.000972049,0.000972049,0.000972049
325,1020.13,0.45173,0.31709,0.91347,0.99484,0.66667,0.66333,0.62663,0.38646,0.25501,0.8912,0.000970634,0.000970634,0.000970634
326,1023.34,0.44039,0.33552,0.9112,0.99414,0.66667,0.66333,0.6243,0.41163,0.23626,0.89696,0.000969219,0.000969219,0.000969219
327,1026.41,0.46773,0.34153,0.92845,0.99269,0.66667,0.66333,0.62769,0.41026,0.25873,0.90109,0.000967805,0.000967805,0.000967805
328,1029.92,0.46937,0.33846,0.91615,0.99152,0.66667,0.66333,0.61939,0.38758,0.28188,0.89143,0.00096639,0.00096639,0.00096639
329,1033.11,0.45754,0.32414,0.92632,0.99231,0.66667,0.66333,0.61874,0.40538,0.26546,0.89989,0.000964975,0.000964975,0.000964975
330,1036.46,0.48873,0.34097,0.94859,0.99142,0.66667,0.66333,0.62529,0.41856,0.25698,0.90729,0.00096356,0.00096356,0.00096356
331,1039.72,0.46155,0.32828,0.92511,0.98077,0.66667,0.66333,0.61937,0.40136,0.27699,0.89792,0.000962146,0.000962146,0.000962146
332,1043.07,0.46205,0.329,0.91691,0.63378,0.66667,0.66333,0.63834,0.38504,0.34158,0.88985,0.000960731,0.000960731,0.000960731
333,1046.62,0.45888,0.33603,0.92603,0.98945,0.66667,0.66333,0.62941,0.393,0.27315,0.89888,0.000959316,0.000959316,0.000959316
334,1050.38,0.47089,0.34653,0.92127,0.99472,0.66667,0.66333,0.61582,0.40718,0.25317,0.91034,0.000957902,0.000957902,0.000957902
335,1053.61,0.46296,0.31791,0.91443,0.99376,0.66667,0.66333,0.61674,0.40908,0.25387,0.919,0.000956487,0.000956487,0.000956487
336,1056.95,0.45112,0.31327,0.91215,0.9924,0.66667,0.66333,0.62375,0.44234,0.28347,0.92744,0.000955072,0.000955072,0.000955072
337,1060.3,0.44967,0.33561,0.93464,0.99327,0.66667,0.66333,0.6321,0.42084,0.26663,0.91442,0.000953657,0.000953657,0.000953657
338,1063.49,0.45138,0.31845,0.9169,0.99508,0.66667,0.66481,0.61432,0.4349,0.26979,0.92352,0.000952243,0.000952243,0.000952243
339,1066.77,0.47044,0.33669,0.93481,0.99839,0.66667,0.66333,0.61689,0.42454,0.27616,0.92403,0.000950828,0.000950828,0.000950828
340,1070.19,0.43412,0.3057,0.90651,0.99323,0.66667,0.66333,0.6231,0.39469,0.2686,0.89696,0.000949413,0.000949413,0.000949413
341,1073.56,0.46346,0.33326,0.91576,0.99328,0.66667,0.66333,0.62927,0.37388,0.24426,0.8958,0.000947999,0.000947999,0.000947999
342,1076.65,0.45321,0.32303,0.91637,0.99347,0.66667,0.66333,0.62929,0.3837,0.24354,0.90494,0.000946584,0.000946584,0.000946584
343,1079.77,0.4722,0.32583,0.92242,0.99364,0.66667,0.66333,0.6299,0.39641,0.23864,0.90241,0.000945169,0.000945169,0.000945169
344,1082.99,0.51514,0.35356,0.94433,0.99363,0.66667,0.66333,0.62409,0.40691,0.25975,0.90987,0.000943754,0.000943754,0.000943754
345,1086.12,0.45211,0.3251,0.90999,0.99361,0.66667,0.66333,0.62145,0.39777,0.25026,0.89753,0.00094234,0.00094234,0.00094234
346,1089.31,0.48812,0.33581,0.91207,0.99199,0.66667,0.66333,0.63019,0.38805,0.27325,0.89129,0.000940925,0.000940925,0.000940925
347,1092.75,0.46316,0.32903,0.93804,0.98755,0.66667,0.66333,0.63146,0.38547,0.26884,0.88966,0.00093951,0.00093951,0.00093951
348,1095.99,0.46262,0.34116,0.91161,0.98744,0.66667,0.66333,0.62359,0.41492,0.27854,0.90526,0.000938096,0.000938096,0.000938096
349,1099.43,0.45771,0.33335,0.92235,0.65229,0.66667,0.66333,0.61888,0.42211,0.29098,0.90766,0.000936681,0.000936681,0.000936681
350,1102.94,0.44397,0.33276,0.90968,0.98418,0.66667,0.66333,0.63604,0.38606,0.31651,0.88814,0.000935266,0.000935266,0.000935266
351,1106.45,0.43643,0.31295,0.92524,0.98638,0.66667,0.66333,0.63085,0.39135,0.31625,0.89475,0.000933851,0.000933851,0.000933851
352,1109.66,0.44911,0.32255,0.93613,0.98552,0.6659,0.66333,0.62512,0.4147,0.30944,0.90868,0.000932437,0.000932437,0.000932437
353,1113.07,0.45824,0.31642,0.90912,0.9849,0.66541,0.66333,0.63517,0.39405,0.27932,0.9013,0.000931022,0.000931022,0.000931022
354,1116.35,0.44385,0.31148,0.90405,0.98879,0.66667,0.66333,0.63384,0.41049,0.28461,0.90694,0.000929607,0.000929607,0.000929607
355,1119.63,0.43149,0.31434,0.89601,0.99082,0.66667,0.66333,0.62078,0.40744,0.26716,0.90448,0.000928193,0.000928193,0.000928193
356,1122.91,0.42804,0.30691,0.91861,0.98327,0.66667,0.66333,0.62678,0.42199,0.31424,0.90739,0.000926778,0.000926778,0.000926778
357,1126.08,0.4199,0.29071,0.89574,0.98367,0.66652,0.66333,0.63228,0.40397,0.3243,0.89779,0.000925363,0.000925363,0.000925363
358,1129.43,0.45316,0.31491,0.90778,0.65186,0.66667,0.66333,0.6267,0.41342,0.32771,0.89376,0.000923949,0.000923949,0.000923949
359,1132.53,0.45592,0.3298,0.92425,0.98394,0.66667,0.66333,0.62541,0.39229,0.30207,0.8877,0.000922534,0.000922534,0.000922534
360,1135.93,0.42975,0.30558,0.9104,0.97971,0.66667,0.66333,0.62461,0.40369,0.30628,0.89253,0.000921119,0.000921119,0.000921119
361,1138.97,0.44419,0.32067,0.90586,0.98718,0.66667,0.66333,0.62808,0.4227,0.28815,0.9055,0.000919704,0.000919704,0.000919704
